147.585,80.18741,147.585,
147.585,80.18741,147.585,
146.0891,80.20721,146.0891,
29.07834,59.15091,29.07834,
28.15791,58.67935,28.15791,
28.26611,58.64484,28.26611,
28.37714,58.59936,28.37714,
28.49495,58.56043,28.49495,
28.75034,58.51145,28.75034,
28.75846,58.53226,28.75846,
28.80128,58.5503,28.80128,
28.82219,58.58788,28.82219,
28.84945,58.6205,28.84945,
28.84949,58.67721,28.84949,
28.83118,58.7601,28.83118,
28.80939,58.83474,28.80939,
28.7518,58.93909,28.7518,
28.69998,59.03729,28.69998,
28.65946,59.13615,28.65946,
28.61643,59.24042,28.61643,
28.58297,59.34073,28.58297,
28.54479,59.45159,28.54479,
28.52219,59.55012,28.52219,
28.49499,59.64304,28.49499,
28.43377,59.75199,28.43377,
28.36576,59.85544,28.36576,
28.30453,59.94171,28.30453,
28.24287,60.03282,28.24287,
28.19414,60.10216,28.19414,
28.15485,60.15656,28.15485,
28.11766,60.2042,28.11766,
28.08066,60.23558,28.08066,
28.03442,60.24379,28.03442,
27.96616,60.24637,27.96616,
27.90625,60.18793,27.90625,
27.86322,60.10147,27.86322,
27.84016,59.93949,27.84016,
27.81589,59.70947,27.81589,
27.80002,59.42831,27.80002,
27.78222,59.09624,27.78222,
27.75411,58.75472,27.75411,
27.73626,58.35797,27.73626,
27.76749,57.91483,27.76749,
27.83288,57.46464,27.83288,
28.00352,56.91776,28.00352,
28.23036,56.37289,28.23036,
28.59096,55.73127,28.59096,
29.10206,54.99343,29.10206,
29.64756,54.27588,29.64756,
30.3494,53.44756,30.3494,
31.08816,52.61777,31.08816,
31.86326,51.78481,31.86326,
32.71997,50.89365,32.71997,
33.62769,49.9814,33.62769,
34.67673,48.95786,34.67673,
35.92016,47.77124,35.92016,
36.99289,46.75348,36.99289,
38.3148,45.51363,38.3148,
39.71942,44.19505,39.71942,
41.23728,42.78256,41.23728,
42.92508,41.22097,42.92508,
44.68151,39.59086,44.68151,
46.48909,37.93132,46.48909,
48.30711,36.28574,48.30711,
50.30434,34.50038,50.30434,
52.06327,32.97065,52.06327,
54.01317,31.31543,54.01317,
55.97926,29.6679,55.97926,
58.00678,28.00944,58.00678,
60.05572,26.38904,60.05572,
62.10479,24.8192,62.10479,
64.14216,23.33836,64.14216,
66.12061,21.98774,66.12061,
68.0575,20.76987,68.0575,
69.94212,19.70323,69.94212,
71.77385,18.80042,71.77385,
73.55871,18.03685,73.55871,
75.264,17.45009,75.264,
76.89427,16.99319,76.89427,
78.41058,16.69686,78.41058,
79.93776,16.47086,79.93776,
81.40984,16.33296,81.40984,
82.87532,16.26775,82.87532,
84.19409,16.28067,84.19409,
85.47632,16.28698,85.47632,
86.7339,16.37854,86.7339,
87.90061,16.49123,87.90061,
89.03384,16.61895,89.03384,
90.10889,16.75856,90.10889,
91.19424,16.98801,91.19424,
92.25574,17.2268,92.25574,
93.30134,17.515,93.30134,
94.31353,17.82011,94.31353,
95.28148,18.22021,95.28148,
96.21211,18.70123,96.21211,
97.07681,19.28649,97.07681,
97.97213,19.94727,97.97213,
98.84561,20.66423,98.84561,
99.72738,21.42729,99.72738,
100.616,22.25154,100.616,
101.4843,23.1038,101.4843,
102.4047,23.98291,102.4047,
103.3579,24.89487,103.3579,
104.3505,25.82999,104.3505,
105.4118,26.82588,105.4118,
106.5084,27.88717,106.5084,
107.6226,28.9901,107.6226,
108.7172,30.12667,108.7172,
109.8469,31.35548,109.8469,
111.0186,32.66361,111.0186,
112.1868,33.95214,112.1868,
113.5066,35.39941,113.5066,
114.6988,36.70203,114.6988,
116.0353,38.12268,116.0353,
117.4101,39.57409,117.4101,
118.8302,41.06839,118.8302,
120.2851,42.61206,120.2851,
121.7567,44.19247,121.7567,
123.2104,45.77053,123.2104,
124.739,47.38119,124.739,
126.3007,49.01051,126.3007,
127.9045,50.65443,127.9045,
129.6067,52.33564,129.6067,
131.3386,54.04607,131.3386,
133.0908,55.80827,133.0908,
134.837,57.55968,134.837,
136.5807,59.32176,136.5807,
138.3109,61.11275,138.3109,
140.0555,62.86227,140.0555,
141.8366,64.5948,141.8366,
143.6363,66.34863,143.6363,
145.4169,67.99431,145.4169,
147.2065,69.60676,147.2065,
148.8708,71.16837,148.8708,
150.4657,72.66343,150.4657,
151.9904,74.09966,151.9904,
153.3634,75.4586,153.3634,
154.6576,76.77746,154.6576,
155.8337,77.96301,155.8337,
156.9457,79.13091,156.9457,
157.9752,80.24446,157.9752,
158.9679,81.2535,158.9679,
159.9617,82.27921,159.9617,
160.9522,83.2763,160.9522,
161.8954,84.16965,161.8954,
162.8292,85.04836,162.8292,
163.6842,85.8775,163.6842,
164.4283,86.61398,164.4283,
165.1412,87.30603,165.1412,
165.84,87.951,165.84,
166.5091,88.5632,166.5091,
167.2216,89.17757,167.2216,
167.9115,89.83191,167.9115,
168.4459,90.39709,168.4459,
168.973,91.0034,168.973,
169.4548,91.66208,169.4548,
169.9017,92.35242,169.9017,
170.3094,93.07359,170.3094,
170.6814,93.80968,170.6814,
171.0146,94.57445,171.0146,
171.3198,95.36662,171.3198,
171.556,96.27666,171.556,
171.628,97.06947,171.628,
171.5066,98.00802,171.5066,
171.1695,98.9865,171.1695,
170.7595,99.9335,170.7595,
170.3041,100.8642,170.3041,
169.8201,101.7593,169.8201,
169.3326,102.6203,169.3326,
168.8204,103.4527,168.8204,
168.2085,104.2617,168.2085,
167.5227,105.0416,167.5227,
166.6978,105.7831,166.6978,
165.8045,106.4545,165.8045,
165.017,107.0513,165.017,
164.4834,107.5108,164.4834,
164.1847,107.8609,164.1847,
163.996,108.1577,163.996,
163.9336,108.3806,163.9336,
163.9214,108.5812,163.9214,
163.8418,108.8142,163.8418,
163.8175,109.0226,163.8175,
163.8042,109.1656,163.8042,
163.7294,109.4858,163.7294,
163.5448,109.9408,163.5448,
163.3398,110.4306,163.3398,
162.9442,111.1751,162.9442,
162.5802,111.9567,162.5802,
162.2224,112.7413,162.2224,
161.8611,113.5588,161.8611,
161.5026,114.3717,161.5026,
161.106,115.1433,161.106,
160.6099,115.9405,160.6099,
159.9766,116.7903,159.9766,
159.1893,117.7134,159.1893,
158.2803,118.6962,158.2803,
157.4163,119.6116,157.4163,
156.6381,120.4559,156.6381,
156.3831,121.2856,156.3831,
155.8327,121.9585,155.8327,
